Dec (J2000),SDSS,count,mag_info,mag_max,mag_mean,mag_median,mag_min,mag_std,magerr_max,magerr_mean,magerr_std,mjd_std,baseline,mag_baseline
11.84214,1,29,18.56,20.6533,18.703610344827588,18.439,18.0882,0.6209638103929519,0.397934975850558,0.144458985625253,0.0559790129970719,29.574527523072614,94.83869802080152,2.565100000000001
-2.89324,1,67,19.0,21.2476,20.39029104477612,20.4093,19.1219,0.4716078837118772,0.556676355843265,0.3494520571675525,0.0865030675454899,899.3331231128238,2865.217469664305,2.1256999999999984
-11.84435,1,178,17.86,20.9792,19.08309887640449,18.9209,17.6964,0.837916089807361,0.457679013255031,0.1946367327977897,0.0812553243248521,855.4667384496837,2922.9979287036986,3.282799999999998
-4.33285,0,275,18.78,21.0511,19.255446181818183,19.2529,18.1957,0.3813074648016618,0.50394284503612,0.2011999577655956,0.048758326769815,898.4324343046525,2956.056453506899,2.855400000000003
23.33347,1,11,19.84,21.2066,20.38456363636364,20.3295,19.3506,0.6395663941651825,0.536031157962306,0.3701444949505372,0.1233318905571147,661.7904108898565,1938.988856574004,1.8560000000000016
-5.80361,1,17,17.27,19.3494,18.05415294117647,18.1741,17.0545,0.8316197374083043,0.259249694359165,0.1301114958407807,0.0479443326718266,58.41362138625979,167.75817195620766,2.2948999999999984
-3.35705,1,36,18.02,20.7581,18.914125,18.87965,18.0229,0.5575653654825705,0.4246704611920039,0.1684874948087316,0.0580374098540262,236.42826115536744,1467.976315451393,2.735199999999999
3.66358,1,39,18.91,21.1814,20.31402564102564,20.3359,18.2871,0.5809889910715081,0.542861355248913,0.3587582146731389,0.0981038425277968,894.3039776752332,3094.6220588656,2.894300000000001
17.9279,0,191,18.91,19.9936,19.17196858638744,19.1548,18.4046,0.3547725930754303,0.345007941520932,0.1983711364390792,0.0375347584059565,719.2065600335668,2601.849839907096,1.5890000000000022
22.95888,1,97,18.71,20.783,19.866290721649484,19.8444,17.4425,0.5258783695879834,0.5648336198009201,0.339715180133507,0.0946596927049612,900.6179107714158,2912.9749657754,3.3405000000000022
26.81183,1,6,19.3,21.5148,21.1302,21.0605,20.819000000000003,0.2874446242322171,0.6272592811349279,0.4943170513463628,0.1041512699810463,784.2430324111551,1883.9410024187964,0.6957999999999984
21.92205,1,14,19.37,21.2322,19.79147857142857,19.78265,18.3436,0.8926311023542189,0.559843344546622,0.2974211482673781,0.1383845847219175,698.833676210024,2495.048378194704,2.8886000000000003
11.85077,0,3,18.54,19.595,19.29126666666667,19.3124,18.9664,0.3148324210327338,0.231094484099207,0.1978954870224449,0.0320745743796441,409.3380441045105,737.9201059951156,0.6285999999999987
-21.2193,0,28,14.77,14.8942,14.860303571428572,14.86805,14.7721,0.0310052024564442,0.0585368488635049,0.0579565731282301,0.000291849635165,182.7215647787519,392.9596433103943,0.1220999999999996
46.19443,1,9,18.88,21.4528,20.550844444444444,20.7994,18.9304,0.8890071936029427,0.612807838613243,0.4010259174321098,0.1560818119388375,983.7540894178596,2881.027721979197,2.522400000000001
19.99589,1,60,19.09,21.3489,19.377963333333334,19.17335,18.4345,0.6424754699443603,0.576116887210896,0.2080626362215932,0.0815585773279074,172.8093011769449,874.3164913192959,2.9144000000000005
40.67602,1,52,19.18,21.4074,20.52900769230769,20.5962,18.1658,0.5889716521179029,0.5923595908457379,0.367888542276362,0.1077239077052961,763.2053288096643,2678.826913646008,3.2415999999999983
-0.24037,1,7,18.76,20.4569,19.1962,18.8309,18.6967,0.6987955781199535,0.3771685445223761,0.2408129730894342,0.084123039137535,565.9627906533532,1506.9115968750048,1.760200000000001
26.61202,1,322,13.54,18.7897,17.63267701863354,17.9144,13.5137,0.9969120668358468,0.434009818525455,0.1094425656566854,0.0321538195218332,922.6106786636158,2992.931051955995,5.276
31.97667,1,85,17.82,21.5116,19.409764705882356,19.8818,17.2048,1.3743616155896372,0.659964000646127,0.2607906913793513,0.1480536953464361,784.589864887607,2934.958233645695,4.306800000000003
48.5485,1,26,17.56,21.4575,19.144315384615386,18.8773,17.4615,1.3598746685462766,0.6169002840940679,0.2397802310737316,0.166321902023414,557.9816736532388,1846.9509889698093,3.995999999999999
37.4398,1,307,16.98,19.0004,17.975758957654723,17.9847,15.1987,0.2304923284480851,0.575491614190353,0.1165418553362313,0.0324449019988019,877.1983402230696,3079.826847800497,3.8016999999999994
40.23974,1,8,16.17,16.579,16.293375,16.27405,16.1404,0.1562139169765071,0.0752868199890894,0.0708040578967056,0.0024086082009327,7.477086657358824,14.00717646999692,0.438600000000001
-5.28702,0,67,14.76,21.0073,18.6017552238806,19.0832,14.7642,1.355726715140828,0.4906459834538599,0.1926508544912222,0.0800261296958019,714.7390286656139,3045.7769376737924,6.2431
43.28819,1,218,15.66,21.292,19.739369724770643,19.747,15.659,0.6986529123178743,0.579270612122501,0.2576836937204022,0.081394018234617,769.7229112627267,2918.979483483592,5.633000000000001
20.05015,1,18,17.73,20.9678,18.58521111111111,18.44245,17.305999999999997,1.113086843971405,0.537586917083812,0.1834158458596902,0.1162143545774938,824.8321978993289,2193.0221585994004,3.661800000000003
-9.05922,0,142,16.08,18.1335,17.059974647887323,17.1117,16.0252,0.5660602915581976,0.1304192113049269,0.090639941266299,0.0136628269270008,1014.5368889182098,3067.6862316322004,2.1083
22.13557,1,227,15.12,18.5167,17.389833920704845,17.7742,14.755,0.9210463287397676,0.181074980590245,0.1059613317465529,0.02463584899336,945.0822483012556,3073.688800092801,3.7617
13.71504,0,16,17.59,21.2441,19.7400125,20.0537,17.3348,1.2684581075069057,0.545280384557757,0.3177115384069754,0.1498769339065897,929.1808793949556,3033.818883507003,3.909299999999998
-8.26167,1,6,18.94,20.4777,19.99045,20.01615,19.373,0.4095178860562737,0.431694084833304,0.2995539976493881,0.0847475116046077,128.03587600129617,343.0338635302978,1.1046999999999976
61.42064,0,147,18.33,20.9233,19.49233333333333,19.4853,18.2016,0.6171013251688189,0.5751796303247779,0.2377862729034061,0.0835202517282096,808.7173477988104,2820.277469536799,2.721700000000002
44.33969,1,172,18.48,21.0473,19.504651744186045,19.52435,18.0759,0.5437974686921629,0.520631698465571,0.2287082635111297,0.066845398706999,765.9938405301106,2920.0288125695006,2.971399999999999
46.94032,1,146,19.5,21.2086,19.975215068493156,19.9551,19.0446,0.4387147972072719,0.5883508708884411,0.2808362481950986,0.0791248235704357,698.5017631975473,2736.750617847203,2.164000000000001
20.31778,1,14,19.44,20.9978,19.565914285714285,19.53,17.6466,0.780810596414091,0.490645971238472,0.2456978700535311,0.0990717421569413,578.9777674257921,2197.059038020707,3.351200000000002
38.10102,1,344,18.29,20.1336,18.79818895348837,18.7538,18.1079,0.3376559962905641,0.5101720922034749,0.1639991223289504,0.0365203215996827,898.5758545261058,3061.703684676293,2.0257000000000005
7.80837,1,396,16.3,18.2289,17.712246717171716,17.7093,17.2409,0.1079622257631216,0.301295931018901,0.1055308170004229,0.0263562678037716,931.238935452654,3099.220905254595,0.9879999999999995
59.02286,1,52,13.13,13.1598,13.053326923076924,13.0449,12.9541,0.0421656495981404,0.0527576379064539,0.0517505672453183,0.000304918467537,423.0042660747184,1159.890312037096,0.2057000000000002
7.72688,1,22,19.35,21.456,20.65226363636364,20.76455,19.5416,0.5606244083039437,0.590346205535146,0.4180084578889554,0.1023639379393147,950.0357098957436,2956.982284421596,1.9144000000000003
-7.41954,0,27,17.37,19.8899,19.0006,19.0498,18.1623,0.3369329686816283,0.269121540573859,0.1743453247502665,0.0332087734887806,655.5372562146808,2237.9226484027968,1.7276000000000025
26.61578,0,309,13.34,18.4081,17.49541359223301,17.6957,13.3241,0.862288222867024,0.278365054962231,0.1021285165268958,0.023394222731419,954.0601824132484,2951.022061400494,5.084000000000001
14.76087,1,80,19.48,21.517,20.37732375,20.33795,19.1847,0.51987376638286,0.612439338715435,0.3424873434632381,0.0985355353774364,887.2798588371238,2955.0545458333,2.3323
1.81968,1,56,15.69,21.4955,19.88117857142857,20.39885,15.6107,1.6294341417932685,0.605190552873945,0.3239315427288263,0.1388961004297021,786.1815411401014,2864.0390237850006,5.8848
49.72891,1,56,18.44,21.4864,19.955080357142855,20.1199,18.4057,0.7633559792532484,0.641811530272182,0.3053456451722024,0.1212124658043154,867.1378104151555,3083.7330083333945,3.0807
-15.43896,0,166,14.13,19.6706,18.12309578313253,18.68475,14.0186,1.4214145698692748,0.408650564864123,0.1467536944626569,0.0548213426989819,913.0362405745208,2945.939193090373,5.652000000000001
34.84488,1,13,17.85,21.3763,19.145330769230767,18.6689,17.861,1.1844489825685591,0.591686438168588,0.2347595638820625,0.168203568956584,150.31945411797062,452.9590118173946,3.5153
46.84929,1,56,17.67,21.3063,19.6510625,20.12845,16.5638,1.3735330980639948,0.6241422412063199,0.2885712307563968,0.1308054127322351,907.165064504772,2910.9930512849023,4.7425
34.27662,1,17,16.78,20.693,19.4521,19.5192,17.6532,0.7805348070393782,0.391758588771562,0.2219328052715088,0.0761868614762347,570.1109611443512,2004.6947861459196,3.039800000000003
26.07988,1,86,17.37,21.1681,18.97811860465116,19.1113,16.9699,0.9672768198597694,0.8267101199255921,0.2059435862047493,0.1041119196882771,709.7306141048125,2533.976057673506,4.1982
26.79012,1,225,19.19,21.3661,19.82771555555556,19.758,18.6417,0.591851192821677,0.566923123042634,0.2689193201404651,0.0890083489692731,945.7143386092488,2952.9442010759085,2.7243999999999997
17.33137,1,121,17.74,21.1928,19.474748760330577,19.4915,17.0824,1.009866520314748,0.7180268163747321,0.2539421623965331,0.126465218133632,573.499086547146,2559.9379953589014,4.110399999999999
33.62338,1,23,16.59,18.2668,16.844169565217392,16.5904,16.1774,0.6632313975973192,0.124720089922946,0.0815195620204975,0.0171855726148258,811.7863721472506,2235.006055833299,2.0894000000000013
15.33282,1,10,18.19,19.5893,18.65752,18.41985,18.1893,0.4930673557774168,0.224963068992556,0.1497632811102064,0.0368072173871505,26.829326672662223,66.91384429390746,1.400000000000002
5.22537,1,2,19.61,20.4528,20.238,20.238,20.0232,0.3037730731977413,0.3497121978102889,0.3157438403413384,0.0480385118241271,263.0124521136308,371.9557768520972,0.4296000000000006
8.76635,1,221,19.33,21.3692,19.932909502262444,19.9201,18.8699,0.4892509915911602,0.559843344546622,0.274633087721705,0.0807430472986583,804.5033678484652,2955.0504369790942,2.499299999999998
17.11017,1,13,14.96,14.9984,14.968776923076923,14.9735,14.9268,0.0199420892355068,0.0596613417706216,0.0589336550513565,0.0004624189232236,49.99973030312511,124.7799728471,0.0716000000000001
32.01113,1,346,13.87,16.7361,15.400356358381504,15.91205,13.5952,0.99528971042812,0.0966813252109478,0.0633327567950435,0.0076356796256147,951.3764785070492,3057.7997429394018,3.1409
30.17704,1,48,19.08,21.699,20.43876875,20.48405,18.8269,0.691650090219419,0.66448811191672,0.3822450917487087,0.1332329759376119,782.7374576387336,2978.9279793401,2.872100000000003
25.02899,1,241,17.46,21.1683,19.658754356846472,19.578,18.4717,0.5331969413278324,0.4989766779222089,0.2474002679865422,0.0702045414329226,933.6337654089758,3069.798418043996,2.6966
17.45976,1,6,19.43,20.892,19.7553,19.53765,19.0501,0.6823633782670342,0.38458339003301,0.2486234238807489,0.0824227900600838,97.95814571480884,242.22208377321655,1.841899999999999
-0.96434,1,186,17.88,20.5825,19.230972043010752,19.255650000000003,17.6451,0.4960879994660049,0.387324081493793,0.1972616617255454,0.0495925923565376,887.7068808450662,2996.852549988296,2.9374
-11.08843,1,29,19.59,21.0816,19.550693103448275,19.5136,18.8277,0.5046998860221179,0.488219216400211,0.2264073313961368,0.0700280491559396,38.78404731325621,120.7419209261061,2.2539000000000016
4.92529,1,9,17.59,20.4929,18.041733333333333,17.7127,17.5915,0.9275874702689764,0.387324084687585,0.1369697105172302,0.0940050288950946,527.6722423569298,1666.307435555398,2.901399999999999
33.35341,1,3,19.48,21.7142,20.98166666666667,21.4249,19.8059,1.0284668508675086,0.6109712331428729,0.499059358659657,0.1681766627953475,937.0606548968778,1861.898800925592,1.9083000000000008
40.61777,0,17,17.97,19.917,18.28871176470588,18.2386,17.8997,0.4731015534247814,0.2650970480676869,0.1374979490818474,0.0357287697223186,264.5711331961561,1112.9560678471023,2.0173000000000023
27.60082,1,8,15.7,17.8705,16.762375,16.74005,15.7019,1.0876662404958082,0.106767612149757,0.083413241523461,0.0214706780488453,4.307385487465244,8.077841423510108,2.1686
6.09098,1,224,19.0,21.1565,20.028467410714285,20.05915,17.0388,0.4738910122950966,0.820322603600715,0.2947480356167185,0.080638690607674,948.3327816122862,2958.0034027662987,4.117700000000003
9.1682,1,67,19.73,21.5819,20.218047761194036,20.4088,18.3192,0.7524779051137022,0.572700014338573,0.331257788374413,0.1113329119289603,895.9914664742078,2925.960601296305,3.2627000000000024
26.39677,1,32,17.05,19.872,19.253296875,19.3148,17.5988,0.445317461596581,0.306809738660605,0.2056041954129033,0.0426962041094687,929.189992821464,2880.111502592503,2.273199999999999
17.34747,1,78,19.11,21.3259,20.274876923076924,20.233600000000003,19.3616,0.4906794917421999,0.5818268862694821,0.3362393392488713,0.1007026961252327,651.8474570293815,2933.994048657398,1.9643000000000013
42.72006,1,125,15.72,19.9925,18.6778896,18.9407,15.6195,0.9294438384553324,0.260973463143776,0.1602124742750364,0.04253015949039,950.6078499678388,2933.055205694909,4.372999999999999
18.9942,1,11,18.32,20.0319,18.406336363636363,18.0565,17.7026,0.8266318736568624,0.305934018217402,0.1465402703568823,0.0684080544858417,532.7962103442668,2267.9885640275024,2.3293
-2.56422,1,15,19.82,21.3828,19.622846666666664,19.4297,18.1358,0.9868744173013152,0.482680797741646,0.2597207315673874,0.1267206994996327,390.38266030350667,1358.2036176732945,3.247
2.55029,0,361,16.18,19.847,18.485615789473684,18.5248,16.1723,0.5178927129885754,0.247342781965762,0.1469792464312134,0.0304892046729566,909.365074462296,2964.864053588397,3.6747000000000014
66.10329,1,52,18.31,20.7427,19.88579230769231,20.06965,18.1732,0.6205497287260879,0.443779864227747,0.2842939923132599,0.0761897934599871,870.3630586447576,2599.7999595371,2.569499999999998
22.91717,1,60,19.27,21.5885,20.24647,20.32525,18.686,0.7008782834681698,0.599900754182496,0.3223970172893567,0.1209878001317551,679.8489452054141,2941.0391188542053,2.9025
-7.67108,0,194,19.24,21.1313,19.801252577319588,19.75585,18.937,0.4213649045864627,0.53500065925789,0.2615273145610093,0.0666460235786578,797.0161647959355,2658.8050155094024,2.1942999999999984
31.94722,1,25,18.74,20.6408,19.656928,19.9775,18.4828,0.7586711455564897,0.392751046016118,0.2509925219477955,0.0853596478476334,598.5573738821375,2199.9764664354952,2.1579999999999977
-20.52785,0,7,16.86,21.0002,18.45772857142857,16.9188,16.8244,1.993138763955222,0.4947639920952029,0.2007697749050938,0.1644865514830832,293.1536891219501,735.8778850348972,4.175799999999999
41.33624,1,253,18.36,20.6476,19.14568656126482,18.9307,18.0143,0.6069111074600418,0.453352470113767,0.1933742059634489,0.0633977915155666,871.7743542664278,2917.025160601799,2.633300000000002
-4.3761,0,123,19.56,21.379,20.174534959349597,20.1135,19.1558,0.5099034254405659,0.521589557277535,0.3083468771258204,0.08484426817289,631.1754973058078,2951.0395394098014,2.223200000000002
6.48875,0,22,18.34,20.2895,19.33626818181818,19.27035,18.3362,0.5777719325843468,0.339593067842613,0.2273116094982533,0.0618920923043693,444.1961986081929,1738.2990509374067,1.9532999999999987
38.50361,1,338,16.76,19.2749,18.584294378698225,18.70445,16.7639,0.4718857254895823,0.2290929382922339,0.1421633959517856,0.0244754434146579,754.4555945666353,2805.3468580786,2.5109999999999992
25.81441,1,4,19.44,19.6609,19.466175,19.53985,19.1241,0.2490045163579708,0.218950888006484,0.2009270007562502,0.0232734670463301,0.008645511385346,0.020107361007831,0.536800000000003
32.96005,1,2,19.11,21.2221,21.20885,21.20885,21.1956,0.0187383297014438,0.556390811938019,0.5505655788144099,0.0082381236873927,1123.4485025672125,1588.7961089582968,0.0265000000000021
7.85002,1,239,19.48,21.3677,19.891992050209204,19.8696,18.7198,0.465758988126444,0.8771973444143499,0.2744245882542627,0.0879710038655619,823.6305953272903,2714.719377199101,2.6479
3.96318,1,4,19.65,20.6411,19.836025,19.90995,18.8831,0.752638440753595,0.368370155220137,0.2554330384251917,0.0922993648762768,0.0085949845072968,0.0199609491974115,1.758000000000003
-21.92476,0,2,17.49,20.5519,18.86655,18.86655,17.1812,2.383444827345495,0.300723937242307,0.1952215849616531,0.1492028574575647,1246.7826897510315,1763.2169891779122,3.3707
-3.29261,1,10,17.28,19.5227,16.97665,17.2316,15.5575,1.3831030782266376,0.191587008709879,0.0952656212297733,0.0435718411219332,788.5213698244721,1818.0031598150017,3.965200000000001
30.51223,1,155,18.53,21.3411,19.759793548387098,19.8541,17.5955,0.6479843735767596,0.567824958599617,0.2637774998440725,0.0775144662253101,933.4622372800992,2990.9379379976963,3.7456
-15.81578,0,42,15.89,20.9871,19.346957142857143,19.75295,15.8436,1.3327906913311451,0.489024530648435,0.2539404067990291,0.1117211218085488,659.8684648532444,2187.0362037726954,5.143500000000001
10.00458,1,123,16.72,19.3268,18.29542601626016,18.4321,15.4889,0.6516525960011088,0.589013983477055,0.1461874697373904,0.0714414324933318,798.6083407285344,3130.2944481940067,3.8379
15.05694,1,303,18.42,21.2796,19.179186468646865,19.0316,17.8371,0.7192317354325969,0.587359882133207,0.2025799104800293,0.0861236438934985,845.9791531640959,2984.933804583299,3.442499999999999
23.09558,1,22,18.28,20.9005,19.25548181818182,19.16295,18.1347,0.8306465293953482,0.450744833779257,0.2062435425222234,0.0933353874812718,154.88118853303885,748.0235947225956,2.7658000000000023
19.20259,1,4,18.87,19.6997,19.20105,19.1166,18.8713,0.3607895554659712,0.2375159041385,0.188794981325282,0.0341042973191913,0.0101639838410928,0.0236187387054087,0.8283999999999985
1.08775,1,5,18.07,19.0326,18.40318,18.1599,18.0724,0.4155127699602007,0.178224880501071,0.1411373124221666,0.0234920341594789,9.854291928043263,18.004848657197726,0.9602000000000004
0.99579,1,17,17.19,21.0856,18.64604705882353,18.4192,17.0249,1.572059041956459,0.5024173248445689,0.2054688526456242,0.1641833578595931,703.7334204964881,2563.017175208297,4.060700000000001
15.4706,1,332,17.7,20.9862,19.347138855421687,19.5047,16.6235,0.6654562306800859,0.480743665654437,0.2096091251401096,0.0646725590363326,861.2132206660552,2994.9019287269984,4.3627
-21.97263,0,68,12.84,15.4252,14.018261764705883,13.9288,12.3384,0.8914504801256449,0.0651879802226983,0.0567214928196378,0.004471990193566,817.2706644672088,2912.006796481597,3.0868
-16.66983,0,128,15.06,19.5299,18.1083234375,18.61215,14.6643,1.3517197199044793,0.41039014367118,0.1389934753502532,0.0461424128762891,752.4969336318426,2637.779558992901,4.865600000000001
55.7423,1,112,17.14,20.3239,18.350111607142857,18.3141,17.0314,0.5257659839358764,0.396110395487225,0.1450412496303611,0.0544185718562804,802.9384619880404,2936.0396123957034,3.292499999999997
1.0085,1,328,15.59,17.5542,16.01031524390244,16.43035,13.944,0.9208593455367252,0.215488838879915,0.0705080070761764,0.0147577113305186,866.6741221771107,2908.028677476599,3.6102000000000007
-13.88536,1,29,17.85,20.4854,17.843117241379307,17.3648,15.9751,1.5415744644145395,0.460912764110367,0.2004641987103987,0.1009343603759864,599.0666611824022,2210.868330729296,4.510299999999999
15.28929,1,59,19.51,20.4639,19.760854237288136,19.7497,18.87,0.3489766093940247,0.3670811212230739,0.2488220792695905,0.0420777695531276,391.0015860941747,1417.1346422801944,1.593899999999998
28.88286,1,27,19.36,21.2798,19.85634074074074,19.6945,18.8625,0.721882477255586,0.5681264081835171,0.2815835157631403,0.1207208862765138,363.1407263920216,1799.104826319497,2.417300000000001
-16.21745,0,155,14.96,19.7721,17.7069335483871,17.5486,16.386,0.7481500776831637,0.253647450658591,0.1146465117390523,0.0385633993010305,804.0729459219375,2589.033102882211,3.386099999999999
11.96645,1,32,18.83,20.7058,19.6691875,19.7428,18.7375,0.4992165324689507,0.4619469446239821,0.2643845802346904,0.0761296322553467,902.435593233279,2888.0164667592035,1.9682999999999995
41.23468,1,11,17.7,20.2659,19.443818181818184,19.4594,18.3141,0.5674515747060385,0.317491145413543,0.219061254000514,0.0565966359818503,818.6650407628939,2099.0227870833987,1.9517999999999984
-3.82111,0,35,15.31,16.8141,15.847774285714284,16.0658,14.6997,0.6571403249476238,0.0769496779378283,0.0666750709701638,0.0060262926900138,702.6039554424373,2565.997104502305,2.1144
35.54637,1,279,16.48,20.694000000000003,17.631594265232973,17.6174,15.6388,1.1582912699982006,0.468107997947693,0.1262302895289225,0.0591195879996546,931.8675626841332,2944.0317124771027,5.055200000000003
41.1486,0,10,18.4,19.06,18.29683,18.19155,17.8572,0.397464774260282,0.2237791642170189,0.1584987684703525,0.0314242591138937,886.5078985830676,2301.8092170367017,1.2028
40.84917,1,13,16.69,20.1168,17.86282307692308,17.4485,16.6818,1.1220828944080188,0.38979441685576,0.1285011707757816,0.08768297062803,186.830462399456,689.0783538660107,3.4350000000000023
31.50749,1,14,18.18,19.6423,18.050307142857143,17.84405,17.6213,0.5913083153408286,0.2429347281530549,0.1249607712989757,0.0377295224553586,609.8517669289075,2292.944377303211,2.020999999999997
-9.18844,0,5,19.0,20.7989,19.26098,18.9965,18.6461,0.8804813212101643,0.453188290634727,0.2211014213489948,0.1305029842401467,306.37917219120743,685.0958807984862,2.152799999999999
32.82285,1,28,18.21,21.4651,19.817764285714283,20.0941,18.1738,1.1269743689662506,0.62491765664946,0.2973602894097848,0.1562775136390848,576.1280369800868,2625.805767661899,3.2913
32.61928,1,300,17.61,19.2695,18.516804666666665,18.57345,15.9052,0.3737531124621429,0.429129002251806,0.1422985376850621,0.0299689220482984,957.5359608382264,3055.893312002001,3.3643
33.01002,1,450,14.82,20.631,18.885009555555555,18.86605,14.5763,0.5210889341160048,0.395770862649656,0.1628364932916171,0.0350070772571871,855.8610124319789,2938.024039965196,6.0547
13.56004,1,24,16.22,21.3473,19.069325,19.67245,16.2105,1.6237130955741936,1.04667517289504,0.273974442294798,0.2137424405141774,922.0975974830584,2709.78813978011,5.136800000000001
11.77195,0,64,13.3,14.4524,13.735475,13.498,13.2503,0.4221448596627502,0.0768926955921351,0.0551407685035565,0.0045394307146965,740.179816272829,2838.079438391098,1.2021000000000015
-20.90793,0,2,18.58,20.0764,20.0099,20.0099,19.9434,0.0940452018978114,0.304043356691921,0.2879691277941245,0.0227323925119533,1293.2971077716672,1828.998309988594,0.1329999999999991
30.66962,1,4,17.28,17.4204,17.311625,17.35095,17.1242,0.1399741017712456,0.0867574776890351,0.0845290412367472,0.002979768324095,0.0079127655330477,0.0183927080943249,0.2962000000000024
7.74965,1,20,18.81,20.918000000000003,20.41683,20.5342,19.6546,0.3852783943564641,0.512447527224054,0.3944086803226623,0.0796509005591257,1047.943500933907,3009.94654905099,1.2634000000000043
31.4202,1,456,15.86,19.9686,17.8280125,18.16475,15.2295,0.8968063061099495,0.5149823111368971,0.1189273174243309,0.0416924913298455,888.8882687467869,3100.323634479202,4.739099999999999
-25.59633,0,8,16.29,17.1465,16.6801875,16.659599999999998,16.1994,0.4555043623360183,0.0866959432477279,0.0778688020980651,0.0083473241934258,12.79710126218994,23.96361263879953,0.9470999999999988
29.38722,1,2,17.23,18.911,18.8499,18.8499,18.7888,0.0864084486609994,0.166101155162139,0.1616713383770829,0.0062647069762542,0.01041154984795,0.0147241550002945,0.1222000000000029
36.51784,1,70,18.94,20.8408,19.100085714285715,19.06465,17.9005,0.5645294878848316,0.4203370336409829,0.1865510829084858,0.0549940396939782,816.1359827933063,2689.893424502108,2.9403000000000006
23.01434,1,367,18.23,20.405,19.02476757493188,19.0153,17.9312,0.2550351153585738,0.5192037821869671,0.1830106894889657,0.0342236087494907,916.2699619394456,3097.7376022915123,2.4738000000000007
-22.59132,0,41,18.29,19.377,18.50829268292683,18.3884,17.9985,0.3356363257979116,0.2051554940971149,0.1366298937174118,0.0200486539278529,834.1176093469933,2192.984969213001,1.378499999999999
-13.93905,0,23,19.19,20.9399,19.636852173913045,19.5337,18.7892,0.6284969818901753,0.487617583462017,0.2562530296588414,0.0876609117979247,530.3432652675228,1864.8538583798,2.1507000000000005
31.21454,1,14,19.07,21.5211,19.747557142857143,19.42055,18.8792,0.8592487816640819,0.628833284755203,0.26864177141928,0.1530889534977069,150.35289129288554,425.8601112383985,2.6419
0.25384,1,9,18.51,18.9681,18.61993333333333,18.5911,17.9393,0.3395944566685391,0.231307085164309,0.2023022797127336,0.0252899164343947,157.14559914880675,298.18318912020186,1.0288000000000004
41.23615,0,364,17.09,20.1316,18.186764010989013,18.28905,16.3192,0.7568588822590336,0.569336526205408,0.1351422904998279,0.0508836127994075,907.6416628280016,3069.7102882289983,3.8124
17.6486,1,27,17.54,20.7999,18.17621851851852,17.5437,17.2901,1.1724497053464402,0.505040192509922,0.1586591464165571,0.1125466093273213,908.5408325179092,2947.9696509255955,3.509800000000002
42.26656,1,253,15.28,19.1713,18.320834387351777,18.424,15.2296,0.511806364017999,0.2827665289380869,0.1322091566404482,0.022828475533746,956.383920990258,3112.19452119201,3.941699999999999
19.53748,0,12,18.7,20.6839,18.21059166666667,18.008850000000002,16.497,1.2046178869503006,0.439196519547474,0.1549264123327495,0.1098424125745839,665.5944062449446,1857.8094433332008,4.186900000000001
55.79416,1,89,16.78,20.8801,19.7037595505618,19.7924,16.3523,0.8003365287517129,0.4573421976585171,0.2583796464112692,0.0655657723666565,735.9471307964432,2537.0403986456004,4.527799999999999
7.10863,1,345,16.29,20.8343,18.65494492753623,18.6524,16.2867,0.732975263141132,0.432992503467168,0.1600123166918274,0.0570983400597597,929.1873923759264,2979.9357742360007,4.547599999999999
29.19982,1,7,19.05,21.2599,19.660171428571427,19.379,19.0466,0.7919434969623472,0.546636823422438,0.2530052199759363,0.1352428659746238,404.5540902024081,1082.01936297449,2.2132999999999967
9.79056,1,6,19.43,21.5393,20.93515,20.92695,20.2713,0.4171665554667588,0.506587329321255,0.4298332874829175,0.0623473337009213,896.6520782902312,2149.077049814783,1.268000000000001
22.17613,0,202,13.88,15.7862,14.57882178217822,14.6646,13.3244,0.7234751151969555,0.0704696823483292,0.0590463561353614,0.0043485925958904,900.9581996918188,3111.250944224193,2.4617999999999984
35.35331,0,119,17.6,20.7801,18.358331932773112,18.2548,17.0119,0.8979054290292116,0.5309311212552489,0.1688382866692287,0.0837528576985211,603.5399572966251,2850.0554303009994,3.7682
1.36865,1,20,18.97,19.9554,18.780585,18.5219,18.1906,0.5387027725300652,0.275193542974463,0.1584584622405349,0.0441219399976653,817.1249373441427,2232.983156064496,1.764800000000001
-9.57972,0,9,16.79,21.038,17.967200000000002,17.252,16.7879,1.6899989156801254,0.52134964005932,0.1643613524110843,0.1685657158370563,826.1479361707195,2533.148752095003,4.2501
-2.30791,1,327,18.27,20.1157,18.60355259938838,18.5732,17.7667,0.3542941498060384,0.3027134444639059,0.1480831259806512,0.0308255001513731,931.2960667603091,2984.914593715199,2.349
13.35518,1,128,19.55,21.5431,20.2898328125,20.29585,18.6648,0.5774550709058336,0.654201990151167,0.3389164559529148,0.1106508811746566,781.940760206705,2978.8881254974112,2.8782999999999994
-8.97069,0,11,17.82,20.345,19.03700909090909,19.1952,17.8164,0.9252086883017734,0.430691559444803,0.2077102000480697,0.1068091136932994,241.49626716644087,809.8490625230988,2.5285999999999973
3.36424,1,36,12.55,12.6068,12.537788888888889,12.53575,12.4705,0.0367762639116805,0.0512540910274321,0.0508945996579105,0.0001092153236726,51.698638290999504,199.7124019098046,0.1363000000000003
36.20122,1,5,20.01,20.9122,20.12904,19.9631,19.7963,0.4453939918768544,0.428846565275113,0.2935118695386584,0.07764530919721,12.0410035457289,26.934551504498813,1.1159
